LOC,STU_ID,NAME,DEUSS,ELL,ESE,ETHN,GRADE,2526 Absences,COURSE_TITLE,TEACHER_NAME,Period,Exc Abs,Unexc Abs,Q1_Grade,Q2_Grade,FAST_ELA_PM3.Level,FAST_ELA_PM3.%tile,FAST_ELA_PM3.SS,FAST_ELA_PM2.Level,FAST_ELA_PM2.%tile,FAST_ELA_PM2.SS,FAST_ELA_PM1.Level,FAST_ELA_PM1.%tile,FAST_ELA_PM1.SS,FAST_EarlyLit_PM1.Unified SS,2425 ELA_TEST,2425 ELA_Lvl,2425 ELA_%tile,2425 ELA_SS,2425 STAR FAST Equivalent ELA Lvl,2425 STAR FAST Equivalent ELA SS,AP2 ELA Level,AP2 ELA_Placement,AP2 ELA SS,AP1.ELA Level,AP1.ELA Placement,AP1.ELA SS,ELA Pts4LG,ELA L25/35,FAST_Math_PM3.Level,FAST_Math_PM3.%tile,FAST_Math_PM3.SS,FAST_Math_PM2.Level,FAST_Math_PM2.%tile,FAST_Math_PM2.SS,FAST_Math_PM1.Level,FAST_Math_PM1.%tile,FAST_Math_PM1.SS,2425 MATH_TEST,2425 MATH_Lvl,2425 MATH_%tile,2425 MATH_SS,AP2 Math Level,AP2 Math Placement,AP2 Math SS,AP1.Math Level,AP1.Math.Placement,AP1.Math SS,Math.Pts4LG,MATH L25/35,2425 SCI_TEST,2425 SCI_Lvl,2425 SOC_TEST,2425 SOC_Lvl,STUDENT_FLEID,FTE,Cnt4Prof
6161,4700561,"Student, A779",,Y,N,H,8,16,Algebra 1 Hon,"Chen, L.",5,10,6,B,A,5,87,282,5,81,276,5,86,272,,FAST ELA,4,68,256,,,,,,,,,6,,2,37,379,,,,,,,FAST MATH,3,53,243,,,,,,,157,,Statewide Science,3,,,FL5588253360,,
6161,5964197,"Student, S847",,N,N,H,8,15,Algebra 1 Hon,"Chen, L.",3,6,9,C,D,3,56,246,3,60,239,3,53,238,,FAST ELA,2.1,38,216,,,,,,,,,13,,5,88,453,,,,,,,FAST MATH,5,83,265,,,,,,,170,,Statewide Science,3,,,FL9757934745,,
6161,4516951,"Student, F397",,Y,N,H,8,18,Algebra 1 Hon,"Rodriguez, J.",3,9,9,B,C,5,74,266,3,62,248,3,63,246,,FAST ELA,4,67,248,,,,,,,,,14,,1,1,329,,,,,,,FAST MATH,3,52,236,,,,,,,164,,Statewide Science,4,,,FL9649592258,,
6161,7942959,"Student, X776",,N,N,H,8,3,Algebra 1 Hon,"Rodriguez, J.",2,2,1,B,A,5,88,286,5,91,288,5,81,280,,FAST ELA,5,89,274,,,,,,,,,0,,5,80,441,,,,,,,FAST MATH,5,79,260,,,,,,,175,,Statewide Science,4,,,FL6131728571,,
6161,3023715,"Student, X682",,N,N,B,8,8,Algebra 1 Hon,"Chen, L.",3,5,3,B,A,5,77,269,5,77,267,4,74,258,,FAST ELA,5,73,258,,,,,,,,,0,,4,65,421,,,,,,,FAST MATH,4,74,254,,,,,,,164,,Statewide Science,3,,,FL2152622562,,
6161,6671471,"Student, G154",,N,Y,H,8,4,Algebra 1 Hon,"Rodriguez, J.",6,1,3,B,A,5,87,280,5,77,268,5,60,262,,FAST ELA,5,79,257,,,,,,,,,0,,4,67,430,,,,,,,FAST MATH,4,77,255,,,,,,,163,,Statewide Science,4,,,FL8820908485,,
6161,2199968,"Student, Y793",,N,N,H,8,1,Algebra 1 Hon,"Rodriguez, J.",2,0,1,B,C,5,78,275,5,75,269,5,80,269,,FAST ELA,3,58,238,,,,,,,,,13,,5,80,440,,,,,,,FAST MATH,5,71,259,,,,,,,176,,Statewide Science,3,,,FL5994961497,,
6161,9046762,"Student, V894",,N,N,H,8,0,M/J Grade 8 Math,"Williams, A.",2,0,0,C,D,3,63,247,3,50,244,3,57,242,,FAST ELA,2.2,37,224,,,,,,,,,14,,3,57,249,2,56,237,2,43,233,FAST MATH,2.2,46,233,,,,,,,11,,Statewide Science,4,,,FL8194287628,,
6161,8161605,"Student, I274",,Y,N,H,8,2,Algebra 1 Hon,"Garcia, M.",4,1,1,C,C,4,69,261,4,66,256,3,61,248,,FAST ELA,2.1,35,217,,,,,,,,,12,L35,4,68,429,,,,,,,FAST MATH,4,77,256,,,,,,,162,,Statewide Science,2,,,FL2402072840,,
6161,9135632,"Student, F979",,N,N,H,8,7,M/J Grade 8 Math,"Thompson, R.",1,4,3,D,D,1,29,206,2,41,220,1,23,214,,FAST ELA,1.3,38,209,,,,,,,,,11,,1,15,200,1,45,226,1,43,224,FAST MATH,1.3,29,208,,,,,,,19,L35,Statewide Science,2,,,FL7203803705,,
6161,1254531,"Student, G474",,Y,Y,H,8,20,M/J Grade 8 Math,"Chen, L.",5,12,8,D,D,1,5,174,1,20,194,1,16,193,,FAST ELA,1.2,15,187,,,,,,,,,16,L25,1,27,211,2,46,228,1,39,222,FAST MATH,1.3,37,210,,,,,,,17,,Statewide Science,4,,,FL1551453665,,
6161,7883853,"Student, B544",,N,N,H,8,1,M/J Grade 8 Math,"Thompson, R.",5,0,1,D,D,1,24,199,1,32,215,1,37,210,,FAST ELA,1.3,29,205,,,,,,,,,15,L35,4,70,255,2,52,243,2,51,239,FAST MATH,2.1,39,226,,,,,,,10,,Statewide Science,3,,,FL9191298584,,
6161,9124525,"Student, H911",,N,N,H,8,20,M/J Grade 8 Math,"Chen, L.",1,12,8,D,D,1,21,197,1,35,217,1,26,209,,FAST ELA,1.3,29,208,,,,,,,,,12,L35,1,37,220,2,37,232,2,42,232,FAST MATH,2.1,48,226,,,,,,,10,,Statewide Science,3,,,FL7741457854,,
6161,9897973,"Student, K489",,Y,N,H,8,3,Algebra 1 Hon,"Chen, L.",6,1,2,D,C,5,78,274,5,82,270,5,67,267,,FAST ELA,3,57,241,,,,,,,,,10,,2,38,381,,,,,,,FAST MATH,3,59,242,,,,,,,158,,Statewide Science,4,,,FL1342635001,,
6161,5193211,"Student, T766",,N,N,W,8,4,Algebra 1 Hon,"Garcia, M.",5,2,2,A,A,5,97,298,5,88,296,5,85,287,,FAST ELA,5,87,279,,,,,,,,,0,,4,63,421,,,,,,,FAST MATH,4,63,247,,,,,,,171,,Statewide Science,2,,,FL5918859020,,
6161,3036991,"Student, M634",,N,N,B,8,3,Algebra 1 Hon,"Chen, L.",3,1,2,B,B,5,76,263,4,65,260,4,74,259,,FAST ELA,4,70,252,,,,,,,,,10,,4,59,423,,,,,,,FAST MATH,4,67,253,,,,,,,165,,Statewide Science,3,,,FL8999147347,,
6161,9079459,"Student, P587",,N,N,B,8,4,Algebra 1 Hon,"Chen, L.",3,2,2,B,C,4,62,254,3,58,245,3,59,243,,FAST ELA,3,55,237,,,,,,,,,14,,1,7,342,,,,,,,FAST MATH,3,49,237,,,,,,,163,,Statewide Science,4,,,FL5877436246,,
6161,1928220,"Student, Q221",,N,N,H,8,2,Algebra 1 Hon,"Garcia, M.",5,0,2,A,B,5,81,278,5,82,270,5,79,264,,FAST ELA,4,74,251,,,,,,,,,11,,4,75,431,,,,,,,FAST MATH,4,74,255,,,,,,,163,,Statewide Science,4,,,FL1856741539,,
6161,8554830,"Student, M551",,N,N,B,8,9,Algebra 1 Hon,"Rodriguez, J.",7,4,5,A,A,5,78,275,5,83,267,5,76,264,,FAST ELA,5,69,257,,,,,,,,,0,,5,84,460,,,,,,,FAST MATH,5,82,271,,,,,,,164,,Statewide Science,4,,,FL5342802838,,
6161,3014665,"Student, T973",,Y,N,H,8,11,Algebra 1 Hon,"Thompson, R.",7,7,4,A,C,5,79,273,5,79,267,4,66,261,,FAST ELA,4,66,248,,,,,,,,,14,,5,82,453,,,,,,,FAST MATH,5,78,262,,,,,,,173,,Statewide Science,4,,,FL6716399202,,
6161,8835603,"Student, Y992",,N,N,H,8,13,M/J Grade 8 Math,"Chen, L.",4,8,5,D,C,1,17,198,2,35,220,1,45,216,,FAST ELA,2.1,35,220,,,,,,,,,9,L35,5,92,279,4,69,260,4,64,255,FAST MATH,2.2,61,234,,,,,,,10,,Statewide Science,4,,,FL1130993887,,
6161,2832981,"Student, V407",,N,N,H,8,3,Algebra 1 Hon,"Garcia, M.",5,1,2,A,A,5,86,288,5,88,296,5,88,289,,FAST ELA,5,86,271,,,,,,,,,0,,4,67,426,,,,,,,FAST MATH,4,67,254,,,,,,,164,,Statewide Science,4,,,FL3111029061,,
6161,8962289,"Student, P416",,Y,N,H,8,11,Algebra 1 Hon,"Chen, L.",2,6,5,B,C,5,75,269,4,79,261,4,61,254,,FAST ELA,2.2,44,231,,,,,,,,,7,,4,68,423,,,,,,,FAST MATH,4,64,250,,,,,,,168,,Statewide Science,2,,,FL3756771062,,
6161,1369199,"Student, Q395",,N,N,B,8,8,M/J Grade 8 Math,"Garcia, M.",6,4,4,C,B,2,36,222,2,44,233,2,47,229,,FAST ELA,2.2,52,228,,,,,,,,,10,,5,89,278,4,82,259,4,65,255,FAST MATH,2.2,46,229,,,,,,,15,,Statewide Science,2,,,FL1954343500,,
6171,5300516,"Student, V968",,N,N,H,6,3,M/J Grade 6 Accel,"Rodriguez, J.",4,1,2,A,B,3,59,232,4,63,241,4,68,240,,FAST ELA,4,63,232,,,,,,,,,18,,5,83,261,4,71,249,4,59,247,FAST MATH,4,69,238,,,,,,,16,,SCI_05,4,,,FL8611493601,,
6171,5350977,"Student, R458",,Y,N,H,6,2,M/J Grade 6 Math,"Williams, A.",3,1,1,D,D,1,2,161,1,16,182,1,10,179,,FAST ELA,1.2,20,173,,,,,,,,,20,L25,1,13,181,1,34,212,1,36,206,FAST MATH,1.2,26,182,,,,,,,16,L35,SCI_05,3,,,FL5558145868,,
6171,2009680,"Student, M804",,N,Y,H,6,10,M/J Grade 6 Math,"Garcia, M.",7,5,5,C,C,1,18,179,1,41,208,1,26,208,,FAST ELA,1.3,41,198,,,,,,,,,11,,1,19,192,2,51,220,2,37,213,FAST MATH,2.1,36,200,,,,,,,21,,SCI_05,3,,,FL4203687386,,
6171,1201047,"Student, F280",,Y,N,H,6,6,M/J Grade 6 Math,"Thompson, R.",7,3,3,D,F,1,7,171,1,25,204,1,37,202,,FAST ELA,1.3,25,191,,,,,,,,,18,L25,1,17,186,2,41,216,1,32,211,FAST MATH,1.3,23,194,,,,,,,19,L25,SCI_05,3,,,FL1607323891,,
6171,6815307,"Student, U139",,N,N,H,6,3,M/J Grade 6 Math,"Rodriguez, J.",5,1,2,B,A,5,78,259,5,86,265,5,80,258,,FAST ELA,4,70,242,,,,,,,,,8,,2,36,213,2,55,225,2,47,224,FAST MATH,2.2,42,220,,,,,,,9,,SCI_05,2,,,FL1502771546,,
6171,1668587,"Student, I522",,Y,N,H,6,3,M/J Grade 6 Accel,"Thompson, R.",4,1,2,C,C,1,26,196,2,48,222,2,51,216,,FAST ELA,3,63,230,,,,,,,,,7,,5,88,273,5,79,258,5,82,255,FAST MATH,4,74,235,,,,,,,19,,SCI_05,2,,,FL3742869823,,
6171,4451573,"Student, J256",,N,N,H,6,4,M/J Grade 6 Math,"Thompson, R.",2,2,2,B,A,4,68,247,5,69,251,4,64,244,,FAST ELA,3,59,228,,,,,,,,,9,,5,87,270,4,69,250,4,86,250,FAST MATH,3,50,222,,,,,,,17,,SCI_05,5,,,FL9878763095,,
6171,5420429,"Student, H769",,Y,N,H,6,2,M/J Grade 6 Math,"Williams, A.",1,1,1,B,B,3,57,228,4,73,243,4,63,238,,FAST ELA,3,66,221,,,,,,,,,16,,1,20,194,2,41,221,2,22,221,FAST MATH,2.1,39,208,,,,,,,13,,SCI_05,4,,,FL1455282575,,
6171,6338118,"Student, B181",,Y,N,H,6,9,M/J Grade 6 Math,"Rodriguez, J.",3,4,5,B,C,3,53,227,4,62,240,3,52,236,,FAST ELA,2.1,45,208,,,,,,,,,9,,2,38,216,3,60,231,3,49,229,FAST MATH,2.2,52,219,,,,,,,10,,SCI_05,3,,,FL7724232191,,
6171,4217653,"Student, O899",,Y,N,H,6,8,M/J Grade 6 Accel,"Thompson, R.",3,3,5,B,B,3,62,236,4,66,245,3,64,236,,FAST ELA,2.2,58,217,,,,,,,,,8,,5,96,279,5,86,263,5,75,259,FAST MATH,4,72,242,,,,,,,12,,SCI_05,1,,,FL6232180126,,
6171,5518873,"Student, X201",,N,N,H,6,4,M/J Grade 6 Math,"Chen, L.",1,1,3,C,B,5,71,250,5,74,254,4,61,246,,FAST ELA,4,71,234,,,,,,,,,16,,4,63,241,3,58,236,3,57,232,FAST MATH,2.1,46,209,,,,,,,12,,SCI_05,3,,,FL3343226702,,
6171,2535903,"Student, X817",,Y,N,H,6,4,M/J Grade 6 Math,"Garcia, M.",4,1,3,D,C,1,34,198,1,44,206,1,33,202,,FAST ELA,1.2,23,180,,,,,,,,,13,L25,1,20,201,2,45,221,2,43,217,FAST MATH,2.2,53,211,,,,,,,18,,SCI_05,3,,,FL2619370931,,
6171,6194573,"Student, Y444",,Y,N,H,6,3,M/J Grade 6 Math,"Williams, A.",2,1,2,F,D,1,7,177,1,38,208,1,26,200,,FAST ELA,1.3,28,187,,,,,,,,,22,L35,3,55,237,3,53,233,2,54,226,FAST MATH,2.2,53,213,,,,,,,16,,SCI_05,3,,,FL3023683767,,
6171,7489396,"Student, V707",,Y,N,H,6,2,M/J Grade 6 Math,"Rodriguez, J.",5,0,2,C,C,3,52,230,4,63,239,3,62,236,,FAST ELA,2.1,48,204,,,,,,,,,13,,5,80,266,4,70,249,4,63,246,FAST MATH,3,56,231,,,,,,,8,,SCI_05,5,,,FL2150439810,,
6171,8220189,"Student, X258",,Y,N,H,6,0,M/J Grade 6 Math,"Rodriguez, J.",4,0,0,F,F,1,28,195,1,37,202,1,29,198,,FAST ELA,1.2,15,177,,,,,,,,,16,L25,2,36,214,2,47,226,2,45,221,FAST MATH,2.1,46,207,,,,,,,14,,SCI_05,1,,,FL3438114986,,
6171,6550316,"Student, R635",,Y,Y,H,6,4,M/J Grade 6 Math,"Williams, A.",1,2,2,D,D,1,32,194,2,34,217,2,44,217,,FAST ELA,1.3,46,198,,,,,,,,,11,,2,48,223,3,55,230,2,57,224,FAST MATH,2.2,44,213,,,,,,,16,,SCI_05,3,,,FL1339346501,,
6171,5724892,"Student, C385",,N,N,H,6,3,M/J Grade 6 Accel,"Thompson, R.",4,1,2,A,B,5,82,263,5,88,268,5,82,263,,FAST ELA,4,64,237,,,,,,,,,13,,5,83,267,4,71,250,4,61,245,FAST MATH,4,64,236,,,,,,,18,,SCI_05,2,,,FL9289528251,,
6171,3311418,"Student, A154",,Y,N,H,6,6,M/J Grade 6 Math,"Williams, A.",7,2,4,C,D,1,21,190,2,44,214,2,41,212,,FAST ELA,1.3,38,195,,,,,,,,,14,,1,31,210,2,43,227,2,41,223,FAST MATH,3,53,229,,,,,,,10,,,,,,FL2165926832,,
6171,2612798,"Student, A657",,N,N,H,6,11,M/J Grade 6 Math,"Rodriguez, J.",4,5,6,B,B,5,82,259,5,85,261,5,81,252,,FAST ELA,2.2,46,217,,,,,,,,,8,,5,77,262,4,64,250,4,69,246,FAST MATH,3,45,223,,,,,,,16,,SCI_05,3,,,FL2002022530,,
6171,1156892,"Student, A900",,Y,N,H,6,4,M/J Grade 6 Math,"Chen, L.",1,2,2,C,C,3,58,232,4,64,239,4,64,238,,FAST ELA,2.2,54,219,,,,,,,,,6,,3,56,233,3,51,235,3,55,234,FAST MATH,3,60,231,,,,,,,8,,SCI_05,3,,,FL8269447904,,
6171,9716625,"Student, D864",,N,N,H,6,23,M/J Grade 6 Math,"Thompson, R.",1,11,12,D,F,1,3,161,1,13,185,1,12,180,,FAST ELA,1.2,14,171,,,,,,,,,22,L25,1,2,172,1,23,199,1,20,194,FAST MATH,1.2,7,170,,,,,,,28,L25,SCI_05,2,,,FL3536405379,,
6171,4050718,"Student, L690",,N,Y,H,6,16,M/J Grade 6 Math,"Williams, A.",5,10,6,F,D,1,23,195,2,33,213,2,39,213,,FAST ELA,1.2,24,186,,,,,,,,,7,L25,1,8,180,1,45,208,1,30,205,FAST MATH,1.3,36,195,,,,,,,18,,SCI_05,3,,,FL8772364116,,
6171,2979525,"Student, D385",,Y,N,H,6,33,M/J Grade 6 Math,"Rodriguez, J.",1,15,18,F,D,1,10,170,1,35,201,1,31,193,,FAST ELA,1.2,16,175,,,,,,,,,18,L25,1,22,193,2,39,216,2,44,213,FAST MATH,2.1,32,198,,,,,,,23,L35,SCI_05,5,,,FL9766074516,,
6171,5062390,"Student, J334",,Y,N,H,6,16,M/J Grade 6 Math,"Rodriguez, J.",1,7,9,D,F,1,31,206,3,50,226,2,44,222,,FAST ELA,1.2,16,182,,,,,,,,,11,L25,1,16,182,2,34,213,1,31,207,FAST MATH,2.1,41,205,,,,,,,16,,SCI_05,3,,,FL2421148603,,
6171,6345070,"Student, F863",,Y,N,H,6,7,M/J Grade 6 Math,"Rodriguez, J.",1,3,4,C,B,4,66,244,4,69,249,4,66,243,,FAST ELA,3,55,224,,,,,,,,,13,,2,45,221,3,53,233,2,43,226,FAST MATH,2.2,51,211,,,,,,,18,,SCI_05,2,,,FL9216572502,,
6171,5913756,"Student, J239",,Y,N,H,6,7,M/J Grade 6 Accel,"Chen, L.",7,2,5,B,B,4,65,240,4,64,245,3,52,236,,FAST ELA,4,68,231,,,,,,,,,19,,4,64,240,4,46,242,4,68,242,FAST MATH,4,59,239,,,,,,,15,,SCI_05,4,,,FL7783291944,,
6171,5733314,"Student, C754",,N,N,H,6,1,M/J Grade 6 Math,"Thompson, R.",7,0,1,D,D,1,26,193,2,50,223,2,43,215,,FAST ELA,2.1,41,202,,,,,,,,,15,,1,17,191,2,46,216,2,45,216,FAST MATH,2.1,34,203,,,,,,,18,L35,SCI_05,2,,,FL1339914007,,
6171,9174788,"Student, P365",,N,N,H,6,10,M/J Grade 6 Accel,"Williams, A.",7,6,4,B,D,2,47,216,3,56,231,2,44,223,,FAST ELA,3,58,226,,,,,,,,,11,,2,39,215,2,49,227,2,38,226,FAST MATH,4,63,233,,,,,,,21,,,,,,FL9703493049,,
6171,8136973,"Student, V672",,N,N,H,6,7,M/J Grade 6 Math,"Thompson, R.",3,4,3,D,D,1,5,175,1,23,198,1,21,192,,FAST ELA,1.3,39,193,,,,,,,,,16,,1,28,202,1,36,212,1,33,210,FAST MATH,1.2,21,180,,,,,,,18,L25,SCI_05,3,,,FL3152990231,,
6171,2418723,"Student, W622",,Y,N,H,6,5,M/J Grade 6 Math,"Rodriguez, J.",1,3,2,A,B,4,63,238,4,72,245,4,66,242,,FAST ELA,3,56,227,,,,,,,,,10,,4,67,248,4,63,242,4,60,239,FAST MATH,3,61,225,,,,,,,14,,SCI_05,2,,,FL2117093996,,
6171,7157813,"Student, P660",,Y,N,H,6,9,M/J Grade 6 Accel,"Chen, L.",1,5,4,A,C,5,75,250,5,73,256,5,77,253,,FAST ELA,3,62,229,,,,,,,,,8,,5,91,275,5,89,265,5,69,259,FAST MATH,5,83,254,,,,,,,0,,SCI_05,3,,,FL8437091133,,
6171,4101659,"Student, N435",,Y,N,H,6,4,M/J Grade 6 Math,"Chen, L.",1,2,2,C,C,1,22,189,2,51,215,2,35,209,,FAST ELA,1.3,36,200,,,,,,,,,9,,1,28,205,2,59,223,2,43,223,FAST MATH,2.2,47,214,,,,,,,15,,SCI_05,4,,,FL5002133308,,
6171,3870760,"Student, N489",,N,N,H,6,5,M/J Grade 6 Math,"Rodriguez, J.",5,3,2,F,D,1,7,174,1,32,200,1,31,193,,FAST ELA,1.2,28,184,,,,,,,,,9,L35,2,49,225,3,47,231,2,44,227,FAST MATH,2.2,46,211,,,,,,,18,,SCI_05,2,,,FL5184688666,,
6171,4237215,"Student, J218",,N,N,H,6,4,M/J Grade 6 Math,"Thompson, R.",7,1,3,C,B,1,32,197,2,49,222,2,38,216,,FAST ELA,2.1,45,207,,,,,,,,,10,,1,7,183,1,41,212,1,36,209,FAST MATH,2.2,48,213,,,,,,,16,,SCI_05,3,,,FL9357196176,,
6171,3193383,"Student, J109",,Y,N,H,6,10,M/J Grade 6 Math,"Thompson, R.",4,5,5,F,F,1,6,171,1,21,197,1,25,188,,FAST ELA,1.3,32,193,,,,,,,,,16,L35,1,11,187,1,27,207,1,36,204,FAST MATH,1.1,3,168,,,,,,,15,L25,SCI_05,1,,,FL5073009044,,
6171,3535155,"Student, N567",,N,N,H,6,16,M/J Grade 6 Math,"Chen, L.",7,9,7,C,C,1,23,193,2,49,218,2,41,215,,FAST ELA,2.1,34,205,,,,,,,,,12,L35,1,33,200,2,53,220,2,39,217,FAST MATH,2.1,34,199,,,,,,,22,L35,SCI_05,3,,,FL6018496864,,
6171,1896408,"Student, Q876",,Y,Y,H,6,16,M/J Grade 6 Math,"Garcia, M.",1,10,6,C,D,1,17,186,2,43,215,2,46,212,,FAST ELA,1.3,39,195,,,,,,,,,14,,1,31,207,2,50,223,2,40,218,FAST MATH,1.3,33,195,,,,,,,18,L35,SCI_05,1,,,FL5490238787,,
6171,1058054,"Student, O778",,N,N,H,6,12,M/J Grade 6 Math,"Chen, L.",1,7,5,B,B,5,79,259,5,83,263,5,75,256,,FAST ELA,5,78,246,,,,,,,,,0,,3,59,236,3,47,234,3,45,234,FAST MATH,2.1,45,209,,,,,,,12,,,,,,FL8639677919,,
6171,3454980,"Student, B679",,Y,N,H,6,0,M/J Grade 6 Accel,"Chen, L.",5,0,0,C,C,2,49,221,3,60,227,2,43,219,,FAST ELA,2.1,48,210,,,,,,,,,7,,2,44,215,2,47,226,2,52,225,FAST MATH,4,59,235,,,,,,,19,,SCI_05,2,,,FL8008084760,,
6171,5158481,"Student, T309",,N,N,H,6,19,M/J Grade 6 Math,"Williams, A.",4,10,9,D,D,1,14,184,1,42,208,1,36,202,,FAST ELA,1.3,28,192,,,,,,,,,17,L35,1,1,172,1,25,202,1,32,202,FAST MATH,1.3,20,189,,,,,,,24,L25,SCI_05,1,,,FL1963602784,,
6171,5378695,"Student, K136",,Y,N,H,6,2,M/J Grade 6 Math,"Chen, L.",5,1,1,C,D,1,15,184,1,42,207,1,37,205,,FAST ELA,2.1,39,206,,,,,,,,,11,,1,26,195,2,43,219,1,28,212,FAST MATH,2.1,42,209,,,,,,,12,,SCI_05,2,,,FL8824749185,,
6171,6389978,"Student, Z555",,N,Y,H,6,21,M/J Grade 6 Math,"Garcia, M.",6,14,7,D,F,1,10,177,1,19,200,1,21,191,,FAST ELA,1.2,34,186,,,,,,,,,7,L35,1,13,182,1,31,205,1,20,201,FAST MATH,1.3,38,191,,,,,,,22,,SCI_05,3,,,FL4410895412,,
6171,6077369,"Student, V279",,Y,Y,H,6,4,M/J Grade 6 Math,"Chen, L.",2,1,3,D,C,2,38,212,2,47,221,2,51,221,,FAST ELA,1.3,27,197,,,,,,,,,12,L35,3,62,237,3,59,235,3,48,231,FAST MATH,2.2,48,221,,,,,,,8,,SCI_05,3,,,FL9472149288,,
6171,1935934,"Student, E229",,Y,N,B,6,4,M/J Grade 6 Math,"Thompson, R.",2,2,2,C,B,1,20,186,2,35,215,2,39,211,,FAST ELA,2.2,49,218,,,,,,,,,7,,5,88,278,5,78,263,5,76,261,FAST MATH,3,64,228,,,,,,,11,,SCI_05,2,,,FL6759992065,,
6171,7208169,"Student, E710",,Y,N,H,6,11,M/J Grade 6 Math,"Williams, A.",2,6,5,C,C,4,63,238,4,72,247,4,66,242,,FAST ELA,2.2,58,214,,,,,,,,,11,,5,86,266,4,75,252,4,72,252,FAST MATH,3,63,224,,,,,,,15,,SCI_05,2,,,FL2786963515,,
6171,8965505,"Student, L758",,N,N,H,6,8,M/J Grade 6 Math,"Williams, A.",1,4,4,B,B,5,82,262,5,75,266,5,80,258,,FAST ELA,4,78,242,,,,,,,,,8,,4,65,249,3,67,238,3,59,238,FAST MATH,2.2,53,221,,,,,,,8,,SCI_05,3,,,FL7306923542,,
6171,7182242,"Student, G726",,N,N,H,6,4,M/J Grade 6 Accel,"Chen, L.",5,2,2,C,B,2,42,213,3,63,233,3,48,229,,FAST ELA,3,58,224,,,,,,,,,13,,5,93,275,5,73,260,5,84,258,FAST MATH,4,60,235,,,,,,,19,,SCI_05,3,,,FL3576803432,,
6171,2394838,"Student, D698",,Y,Y,H,6,12,M/J Grade 6 Math,"Williams, A.",1,6,6,C,C,1,18,178,1,45,207,1,37,207,,FAST ELA,1.3,34,187,,,,,,,,,22,L35,1,30,205,2,41,225,2,36,218,FAST MATH,2.2,48,212,,,,,,,17,,SCI_05,3,,,FL3166808967,,
6171,1512719,"Student, N182",,N,Y,H,6,9,M/J Grade 6 Accel,"Williams, A.",2,4,5,B,A,4,70,246,5,78,259,5,69,256,,FAST ELA,5,81,246,,,,,,,,,0,,5,89,272,5,67,255,4,80,253,FAST MATH,4,65,236,,,,,,,18,,SCI_05,5,,,FL9490579576,,
6171,8403487,"Student, Z605",,N,N,H,6,2,M/J Grade 6 Accel,"Chen, L.",4,1,1,B,B,4,64,237,4,69,244,4,61,243,,FAST ELA,4,68,232,,,,,,,,,18,,5,95,281,5,77,260,5,72,257,FAST MATH,4,59,235,,,,,,,19,,SCI_05,5,,,FL3056779759,,
6171,9877963,"Student, R893",,Y,N,H,6,8,M/J Grade 6 Math,"Garcia, M.",4,3,5,F,D,1,1,162,1,32,191,1,21,188,,FAST ELA,1.2,22,180,,,,,,,,,13,L25,1,5,181,2,32,215,1,45,212,FAST MATH,1.3,20,185,,,,,,,28,L25,SCI_05,1,,,FL4226829151,,
6171,3721921,"Student, G899",,Y,N,H,6,1,M/J Grade 6 Math,"Chen, L.",6,0,1,C,D,1,19,181,1,39,197,1,29,191,,FAST ELA,1.1,11,165,,,,,,,,,12,L25,1,18,201,1,34,209,1,34,202,FAST MATH,1.2,23,182,,,,,,,16,L25,SCI_05,2,,,FL3007650245,,
6171,6751978,"Student, O728",,N,N,H,6,9,M/J Grade 6 Math,"Thompson, R.",5,4,5,A,B,4,66,245,5,87,258,5,71,250,,FAST ELA,3,64,226,,,,,,,,,11,,3,54,232,3,57,236,3,53,232,FAST MATH,3,59,223,,,,,,,16,,SCI_05,4,,,FL5368949513,,
6171,6543833,"Student, A381",,N,N,H,6,0,M/J Grade 6 Accel,"Rodriguez, J.",6,0,0,A,A,5,81,260,5,84,262,5,78,260,,FAST ELA,5,98,256,,,,,,,,,0,,5,90,277,5,83,270,5,77,264,FAST MATH,5,72,248,,,,,,,0,,SCI_05,1,,,FL7627965241,,
6171,4875351,"Student, X918",,Y,Y,H,6,9,M/J Grade 6 Math,"Garcia, M.",7,3,6,D,D,1,1,162,1,19,175,1,7,173,,FAST ELA,1.2,14,173,,,,,,,,,20,L25,1,5,173,1,21,201,1,19,195,FAST MATH,1.3,30,194,,,,,,,19,L35,SCI_05,3,,,FL9509221074,,
6171,1564116,"Student, W637",,Y,N,H,6,4,M/J Grade 6 Math,"Chen, L.",4,2,2,C,C,2,44,215,3,55,235,3,59,232,,FAST ELA,1.3,33,195,,,,,,,,,14,L35,5,74,257,4,69,244,3,52,238,FAST MATH,2.2,56,221,,,,,,,8,,SCI_05,5,,,FL9765138540,,
6171,4499053,"Student, M642",,Y,N,H,6,2,M/J Grade 6 Accel,"Garcia, M.",2,1,1,B,B,1,32,205,3,51,229,2,44,223,,FAST ELA,3,56,227,,,,,,,,,10,,5,83,260,4,67,244,3,57,238,FAST MATH,4,63,236,,,,,,,18,,SCI_05,3,,,FL1421571463,,
6171,2093905,"Student, F400",,N,N,H,6,5,M/J Grade 6 Math,"Rodriguez, J.",6,3,2,A,B,5,79,255,5,81,255,5,65,250,,FAST ELA,4,73,240,,,,,,,,,10,,4,68,249,4,59,240,4,58,239,FAST MATH,3,57,229,,,,,,,10,,SCI_05,1,,,FL1994575768,,
